Info 0    [23:37:57.027] Starting TS Server
Info 20464[04:28:31.598] collectAutoImports: module specifier cache size: 150
Info 20465[04:28:31.598] getSymbolToExportInfoMap: cache hit
Info 20466[04:28:31.600] collectAutoImports: done in 1.9862500429153442 ms
Info 20467[04:28:31.600] getCompletionData: Semantic work: 3.5028330087661743
Info 20468[04:28:31.621] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 21.1212500333786
Info 20469[04:28:31.646] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 20470[04:28:31.725] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 2427 structureChanged: false Elapsed: 79.13475000858307ms
Info 20471[04:28:31.725] Different program with same set of files:: structureIsReused:: 2
Info 20472[04:28:31.923] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 20473[04:28:31.928] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 2428 structureChanged: false Elapsed: 5.33650004863739ms
Info 20474[04:28:31.928] Different program with same set of files:: structureIsReused:: 2
Info 20475[04:29:25.423] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 20476[04:29:25.495] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 2429 structureChanged: false Elapsed: 68.93850004673004ms
Info 20477[04:29:25.495] Different program with same set of files:: structureIsReused:: 2
Info 20478[04:29:26.775] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 20479[04:29:26.798] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 2430 structureChanged: false Elapsed: 22.631250023841858ms
Info 20480[04:29:26.798] Different program with same set of files:: structureIsReused:: 2
Info 20481[04:29:27.660] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 20482[04:29:27.679] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 2431 structureChanged: false Elapsed: 19.44687509536743ms
Info 20483[04:29:27.679] Different program with same set of files:: structureIsReused:: 2
Info 20484[04:29:27.994] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 20485[04:29:28.010] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 2432 structureChanged: false Elapsed: 15.861791968345642ms
Info 20486[04:29:28.010] Different program with same set of files:: structureIsReused:: 2
Info 20487[04:29:28.711] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 20488[04:29:28.724] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 2433 structureChanged: false Elapsed: 12.308083057403564ms
Info 20489[04:29:28.724] Different program with same set of files:: structureIsReused:: 2
Info 20490[04:29:45.871] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 20491[04:29:45.895] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 2434 structureChanged: false Elapsed: 23.31725001335144ms
Info 20492[04:29:45.895] Different program with same set of files:: structureIsReused:: 2
Info 20493[04:29:46.525] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 20494[04:29:46.553] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 2435 structureChanged: false Elapsed: 27.828500032424927ms
Info 20495[04:29:46.553] Different program with same set of files:: structureIsReused:: 2
Info 20496[04:29:48.533] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 20497[04:29:48.555] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 2436 structureChanged: false Elapsed: 21.4108749628067ms
Info 20498[04:29:48.555] Different program with same set of files:: structureIsReused:: 2
Info 20499[04:29:59.372] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 20500[04:29:59.391] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 2437 structureChanged: false Elapsed: 18.718291997909546ms
Info 20501[04:29:59.391] Different program with same set of files:: structureIsReused:: 2
Info 20502[04:30:01.290] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 20503[04:30:01.309] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 2438 structureChanged: false Elapsed: 18.993000030517578ms
Info 20504[04:30:01.309] Different program with same set of files:: structureIsReused:: 2
Info 20505[04:30:01.316] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 20506[04:30:01.325] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 2439 structureChanged: false Elapsed: 9.024249911308289ms
Info 20507[04:30:01.326] Different program with same set of files:: structureIsReused:: 2
Info 20508[04:30:01.689] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 20509[04:30:01.704] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 2440 structureChanged: false Elapsed: 14.773957967758179ms
Info 20510[04:30:01.704] Different program with same set of files:: structureIsReused:: 2
Info 20511[04:30:02.072] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 20512[04:30:02.088] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 2441 structureChanged: false Elapsed: 15.025792002677917ms
Info 20513[04:30:02.088] Different program with same set of files:: structureIsReused:: 2
Info 20514[04:30:02.433] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 20515[04:30:02.451] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 2442 structureChanged: false Elapsed: 17.073957920074463ms
Info 20516[04:30:02.451] Different program with same set of files:: structureIsReused:: 2
Info 20517[04:30:02.772] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 20518[04:30:02.874] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 2443 structureChanged: false Elapsed: 99.75629103183746ms
Info 20519[04:30:02.874] Different program with same set of files:: structureIsReused:: 2
Info 20520[04:30:06.098] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 20521[04:30:06.113] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 2444 structureChanged: false Elapsed: 15.11549997329712ms
Info 20522[04:30:06.114] Different program with same set of files:: structureIsReused:: 2
Info 20523[04:30:07.266] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 20524[04:30:07.285] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 2445 structureChanged: false Elapsed: 18.925875067710876ms
Info 20525[04:30:07.286] Different program with same set of files:: structureIsReused:: 2
Info 20526[04:30:07.294] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 20527[04:30:07.309] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 2446 structureChanged: false Elapsed: 14.566540956497192ms
Info 20528[04:30:07.309] Different program with same set of files:: structureIsReused:: 2
Info 20529[04:30:08.073] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 20530[04:30:08.083] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 2447 structureChanged: false Elapsed: 9.664875030517578ms
Info 20531[04:30:08.083] Different program with same set of files:: structureIsReused:: 2
Info 20532[04:30:10.569] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 20533[04:30:10.590] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 2448 structureChanged: false Elapsed: 20.807333946228027ms
Info 20534[04:30:10.590] Different program with same set of files:: structureIsReused:: 2
Info 20535[04:30:14.427] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 20536[04:30:14.449] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 2449 structureChanged: false Elapsed: 21.46516704559326ms
Info 20537[04:30:14.449] Different program with same set of files:: structureIsReused:: 2
Info 20538[04:30:14.832] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 20539[04:30:14.846] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 2450 structureChanged: false Elapsed: 14.37041699886322ms
Info 20540[04:30:14.846] Different program with same set of files:: structureIsReused:: 2
Info 20541[04:30:15.194] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 20542[04:30:15.223] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 2451 structureChanged: false Elapsed: 27.566291093826294ms
Info 20543[04:30:15.223] Different program with same set of files:: structureIsReused:: 2
Info 20544[04:30:15.624] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 20545[04:30:15.646] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 2452 structureChanged: false Elapsed: 22.319291949272156ms
Info 20546[04:30:15.646] Different program with same set of files:: structureIsReused:: 2
Info 20547[04:30:19.958] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 20548[04:30:19.988] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 2453 structureChanged: false Elapsed: 29.8544579744339ms
Info 20549[04:30:19.988] Different program with same set of files:: structureIsReused:: 2
Info 20550[04:30:20.385] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 20551[04:30:20.402] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 2454 structureChanged: false Elapsed: 16.622292041778564ms
Info 20552[04:30:20.402] Different program with same set of files:: structureIsReused:: 2
Info 20553[04:30:20.745] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 20554[04:30:20.767] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 2455 structureChanged: false Elapsed: 20.826792001724243ms
Info 20555[04:30:20.767] Different program with same set of files:: structureIsReused:: 2
Info 20556[04:30:21.109] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 20557[04:30:21.131] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 2456 structureChanged: false Elapsed: 21.24150002002716ms
Info 20558[04:30:21.131] Different program with same set of files:: structureIsReused:: 2
Info 20559[04:30:21.473] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 20560[04:30:21.489] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 2457 structureChanged: false Elapsed: 16.041374921798706ms
Info 20561[04:30:21.489] Different program with same set of files:: structureIsReused:: 2
Info 20562[04:30:21.861] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 20563[04:30:21.879] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 2458 structureChanged: false Elapsed: 17.753082990646362ms
Info 20564[04:30:21.879] Different program with same set of files:: structureIsReused:: 2
Info 20565[04:30:34.047] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 20566[04:30:34.056] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 2459 structureChanged: false Elapsed: 9.316208004951477ms
Info 20567[04:30:34.056] Different program with same set of files:: structureIsReused:: 2
Info 20568[04:30:35.891] Format host information updated
Info 20569[04:30:36.094] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 20570[04:30:36.105] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 2460 structureChanged: false Elapsed: 11.753749966621399ms
Info 20571[04:30:36.105] Different program with same set of files:: structureIsReused:: 2
Info 20572[04:30:38.125] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 20573[04:30:38.139] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 2461 structureChanged: false Elapsed: 13.975790977478027ms
Info 20574[04:30:38.139] Different program with same set of files:: structureIsReused:: 2
Info 20575[04:30:38.545] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 20576[04:30:38.556] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 2462 structureChanged: false Elapsed: 10.594208002090454ms
Info 20577[04:30:38.556] Different program with same set of files:: structureIsReused:: 2
Info 20578[04:30:53.000] Format host information updated
Info 20579[04:30:53.021] Format host information updated
Info 20580[04:30:53.204] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 20581[04:30:53.215] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 2463 structureChanged: false Elapsed: 11.48074996471405ms
Info 20582[04:30:53.215] Different program with same set of files:: structureIsReused:: 2
Info 20583[04:31:42.511] Format host information updated
Info 20584[04:31:42.541] Format host information updated
Info 20585[04:31:42.716] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 20586[04:31:42.800] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 2464 structureChanged: false Elapsed: 83.7603749036789ms
Info 20587[04:31:42.800] Different program with same set of files:: structureIsReused:: 2
Info 20588[04:31:45.266] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 20589[04:31:45.281] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 2465 structureChanged: false Elapsed: 15.365000009536743ms
Info 20590[04:31:45.281] Different program with same set of files:: structureIsReused:: 2
Info 20591[04:31:53.466] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 20592[04:31:53.479] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 2466 structureChanged: false Elapsed: 12.636208057403564ms
Info 20593[04:31:53.479] Different program with same set of files:: structureIsReused:: 2
Info 20594[04:31:55.394] Format host information updated
Info 20595[04:31:55.595] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 20596[04:31:55.611] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 2467 structureChanged: false Elapsed: 15.56137502193451ms
Info 20597[04:31:55.611] Different program with same set of files:: structureIsReused:: 2
Info 20598[04:32:05.307] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 20599[04:32:05.342] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 2468 structureChanged: false Elapsed: 34.74091696739197ms
Info 20600[04:32:05.342] Different program with same set of files:: structureIsReused:: 2
Info 20601[04:32:06.945] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 20602[04:32:06.956] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 2469 structureChanged: false Elapsed: 10.976125001907349ms
Info 20603[04:32:06.956] Different program with same set of files:: structureIsReused:: 2
Info 20604[04:32:09.700] Format host information updated
Info 20605[04:32:09.901] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 20606[04:32:09.914] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 2470 structureChanged: false Elapsed: 13.21433401107788ms
Info 20607[04:32:09.914] Different program with same set of files:: structureIsReused:: 2
Info 20608[04:32:12.107] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 20609[04:32:12.132] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 2471 structureChanged: false Elapsed: 24.188542008399963ms
Info 20610[04:32:12.132] Different program with same set of files:: structureIsReused:: 2
Info 20611[04:32:14.676] Format host information updated
Info 20612[04:32:14.876] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 20613[04:32:14.896] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 2472 structureChanged: false Elapsed: 19.54212510585785ms
Info 20614[04:32:14.896] Different program with same set of files:: structureIsReused:: 2
Info 20615[04:32:19.033] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 20616[04:32:19.058] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 2473 structureChanged: false Elapsed: 24.088624954223633ms
Info 20617[04:32:19.058] Different program with same set of files:: structureIsReused:: 2
Info 20618[04:32:20.075] Format host information updated
Info 20619[04:32:20.276] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 20620[04:32:20.296] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 2474 structureChanged: false Elapsed: 19.867791056632996ms
Info 20621[04:32:20.296] Different program with same set of files:: structureIsReused:: 2
Info 20622[04:32:22.151] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 20623[04:32:22.179] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 2475 structureChanged: false Elapsed: 27.751833081245422ms
Info 20624[04:32:22.179] Different program with same set of files:: structureIsReused:: 2
Info 20625[04:32:23.000] Format host information updated
Info 20626[04:32:23.202] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 20627[04:32:23.214] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 2476 structureChanged: false Elapsed: 11.931583046913147ms
Info 20628[04:32:23.214] Different program with same set of files:: structureIsReused:: 2
Info 20629[04:32:27.438] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 20630[04:32:27.534] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 2477 structureChanged: false Elapsed: 94.89791703224182ms
Info 20631[04:32:27.534] Different program with same set of files:: structureIsReused:: 2
Info 20632[04:32:31.182] Format host information updated
Info 20633[04:32:31.383] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 20634[04:32:31.394] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 2478 structureChanged: false Elapsed: 10.302083015441895ms
Info 20635[04:32:31.394] Different program with same set of files:: structureIsReused:: 2
Info 20636[04:33:01.004] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 20637[04:33:01.030] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 2479 structureChanged: false Elapsed: 25.30020797252655ms
Info 20638[04:33:01.030] Different program with same set of files:: structureIsReused:: 2
Info 20639[04:33:01.453] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 20640[04:33:01.473] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 2480 structureChanged: false Elapsed: 19.605041027069092ms
Info 20641[04:33:01.473] Different program with same set of files:: structureIsReused:: 2
Info 20642[04:33:01.684] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 20643[04:33:01.698] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 2481 structureChanged: false Elapsed: 13.921540975570679ms
Info 20644[04:33:01.698] Different program with same set of files:: structureIsReused:: 2
Info 20645[04:33:01.701] getCompletionData: Get current token: 0.018125057220458984
Info 20646[04:33:01.701] getCompletionData: Is inside comment: 0.29470789432525635
Info 20647[04:33:01.701] getCompletionData: Get previous token 1: 0.0919579267501831
Info 20648[04:33:01.701] getCompletionData: Get previous token 2: 0.07574999332427979
Info 20649[04:33:01.702] getCompletionsAtPosition: isCompletionListBlocker: 0.03337502479553223
Info 20650[04:33:01.710] collectAutoImports: starting, not resolving module specifiers
Info 20651[04:33:01.710] collectAutoImports: module specifier cache size: 150
Info 20652[04:33:01.713] getSymbolToExportInfoMap: cache hit
Info 20653[04:33:01.725] collectAutoImports: done in 14.580458045005798 ms
Info 20654[04:33:01.725] getCompletionData: Semantic work: 23.09304189682007
Info 20655[04:33:01.744] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 8.416125059127808
Info 20656[04:33:01.755] getCompletionData: Get current token: 0.013332962989807129
Info 20657[04:33:01.755] getCompletionData: Is inside comment: 0.003625035285949707
Info 20658[04:33:01.755] getCompletionData: Get previous token 1: 0.04695892333984375
Info 20659[04:33:01.755] getCompletionData: Get previous token 2: 0.04474997520446777
Info 20660[04:33:01.755] getCompletionsAtPosition: isCompletionListBlocker: 0.0030829906463623047
Info 20661[04:33:01.757] collectAutoImports: starting, not resolving module specifiers
Info 20662[04:33:01.757] collectAutoImports: module specifier cache size: 150
Info 20663[04:33:01.758] getSymbolToExportInfoMap: cache hit
Info 20664[04:33:01.765] collectAutoImports: done in 7.851624965667725 ms
Info 20665[04:33:01.765] getCompletionData: Semantic work: 9.836750030517578
Info 20666[04:33:01.771] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 5.819249987602234
Info 20667[04:33:01.777] getCompletionData: Get current token: 0.012875080108642578
Info 20668[04:33:01.778] getCompletionData: Is inside comment: 0.0032091140747070312
Info 20669[04:33:01.778] getCompletionData: Get previous token 1: 0.044834017753601074
Info 20670[04:33:01.778] getCompletionData: Get previous token 2: 0.04483294486999512
Info 20671[04:33:01.778] getCompletionsAtPosition: isCompletionListBlocker: 0.0025420188903808594
Info 20672[04:33:01.783] collectAutoImports: starting, not resolving module specifiers
Info 20673[04:33:01.783] collectAutoImports: module specifier cache size: 150
Info 20674[04:33:01.785] getSymbolToExportInfoMap: cache hit
Info 20675[04:33:01.794] collectAutoImports: done in 10.871209025382996 ms
Info 20676[04:33:01.794] getCompletionData: Semantic work: 16.58054208755493
Info 20677[04:33:01.802] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 7.796625018119812
Info 20678[04:33:01.807] getCompletionData: Get current token: 0.022458910942077637
Info 20679[04:33:01.807] getCompletionData: Is inside comment: 0.004709005355834961
Info 20680[04:33:01.807] getCompletionData: Get previous token 1: 0.05904197692871094
Info 20681[04:33:01.807] getCompletionData: Get previous token 2: 0.04629194736480713
Info 20682[04:33:01.808] getCompletionsAtPosition: isCompletionListBlocker: 0.0027909278869628906
Info 20683[04:33:01.812] collectAutoImports: starting, not resolving module specifiers
Info 20684[04:33:01.812] collectAutoImports: module specifier cache size: 150
Info 20685[04:33:01.812] getSymbolToExportInfoMap: cache hit
Info 20686[04:33:01.828] collectAutoImports: done in 15.891291975975037 ms
Info 20687[04:33:01.828] getCompletionData: Semantic work: 20.303542017936707
Info 20688[04:33:01.834] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 5.44933295249939
Info 20689[04:33:01.847] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 20690[04:33:01.874] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 2482 structureChanged: false Elapsed: 27.497375011444092ms
Info 20691[04:33:01.875] Different program with same set of files:: structureIsReused:: 2
Info 20692[04:33:01.942] getCompletionData: Get current token: 0.012208938598632812
Info 20693[04:33:01.942] getCompletionData: Is inside comment: 0.0031669139862060547
Info 20694[04:33:01.942] getCompletionData: Get previous token 1: 0.05541706085205078
Info 20695[04:33:01.942] getCompletionData: Get previous token 2: 0.043125033378601074
Info 20696[04:33:01.942] getCompletionsAtPosition: isCompletionListBlocker: 0.0022089481353759766
Info 20697[04:33:01.946] collectAutoImports: starting, not resolving module specifiers
Info 20698[04:33:01.947] collectAutoImports: module specifier cache size: 150
Info 20699[04:33:01.947] getSymbolToExportInfoMap: cache hit
Info 20700[04:33:01.948] collectAutoImports: done in 1.846750020980835 ms
Info 20701[04:33:01.948] getCompletionData: Semantic work: 6.082500100135803
Info 20702[04:33:01.956] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 3.5052080154418945
Info 20703[04:33:03.278] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 20704[04:33:03.293] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 2483 structureChanged: false Elapsed: 14.301582932472229ms
Info 20705[04:33:03.293] Different program with same set of files:: structureIsReused:: 2
Info 20706[04:35:21.837] Format host information updated
Info 20707[04:35:22.024] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 20708[04:35:22.058] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 2484 structureChanged: false Elapsed: 34.17304193973541ms
Info 20709[04:35:22.058] Different program with same set of files:: structureIsReused:: 2
Info 20710[04:35:22.061] Format host information updated
Info 20711[04:35:22.061] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 20712[04:35:22.074] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 2485 structureChanged: false Elapsed: 13.175750017166138ms
Info 20713[04:35:22.074] Different program with same set of files:: structureIsReused:: 2
Info 20714[04:35:23.917] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 20715[04:35:23.962] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 2486 structureChanged: false Elapsed: 44.65579104423523ms
Info 20716[04:35:23.962] Different program with same set of files:: structureIsReused:: 2
Info 20717[04:35:27.809] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 20718[04:35:27.831] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 2487 structureChanged: false Elapsed: 21.479791045188904ms
Info 20719[04:35:27.831] Different program with same set of files:: structureIsReused:: 2
Info 20720[04:35:27.833] getCompletionData: Get current token: 0.02604198455810547
Info 20721[04:35:27.833] getCompletionData: Is inside comment: 0.010958075523376465
Info 20722[04:35:27.833] getCompletionData: Get previous token 1: 0.5273339748382568
Info 20723[04:35:27.834] getCompletionsAtPosition: isCompletionListBlocker: 0.02324998378753662
Info 20724[04:35:27.836] getCompletionData: Semantic work: 2.092584013938904
Info 20725[04:35:27.837] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 0.5001250505447388
Info 20726[04:35:28.506] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 20727[04:35:28.532] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 2488 structureChanged: false Elapsed: 25.117417097091675ms
Info 20728[04:35:28.532] Different program with same set of files:: structureIsReused:: 2
Info 20729[04:35:28.533] getCompletionData: Get current token: 0.029792070388793945
Info 20730[04:35:28.533] getCompletionData: Is inside comment: 0.007708072662353516
Info 20731[04:35:28.533] getCompletionData: Get previous token 1: 0.11662507057189941
Info 20732[04:35:28.534] getCompletionsAtPosition: isCompletionListBlocker: 0.004167079925537109
Info 20733[04:35:28.554] collectAutoImports: starting, not resolving module specifiers
Info 20734[04:35:28.554] collectAutoImports: module specifier cache size: 150
Info 20735[04:35:28.576] getSymbolToExportInfoMap: cache hit
Info 20736[04:35:28.682] collectAutoImports: done in 128.0187919139862 ms
Info 20737[04:35:28.682] getCompletionData: Semantic work: 147.79374992847443
Info 20738[04:35:28.715] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 7.332249999046326
Info 20739[04:35:30.583] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 20740[04:35:30.612] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 2489 structureChanged: false Elapsed: 28.578208088874817ms
Info 20741[04:35:30.613] Different program with same set of files:: structureIsReused:: 2
Info 20742[04:35:31.027] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 20743[04:35:31.150] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 2490 structureChanged: false Elapsed: 122.63195896148682ms
Info 20744[04:35:31.150] Different program with same set of files:: structureIsReused:: 2
Info 20745[04:35:31.162] getCompletionData: Get current token: 0.08116602897644043
Info 20746[04:35:31.162] getCompletionData: Is inside comment: 0.3152080774307251
Info 20747[04:35:31.162] getCompletionData: Get previous token 1: 0.03741598129272461
Info 20748[04:35:31.163] getCompletionsAtPosition: isCompletionListBlocker: 0.0020409822463989258
Info 20749[04:35:31.180] getCompletionData: Semantic work: 16.386916995048523
Info 20750[04:35:31.184] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 4.0612499713897705
Info 20751[04:35:31.549] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 20752[04:35:31.581] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 2491 structureChanged: false Elapsed: 31.980082988739014ms
Info 20753[04:35:31.581] Different program with same set of files:: structureIsReused:: 2
Info 20754[04:35:31.807] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 20755[04:35:31.822] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 2492 structureChanged: false Elapsed: 14.762832999229431ms
Info 20756[04:35:31.822] Different program with same set of files:: structureIsReused:: 2
Info 20757[04:35:32.240] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 20758[04:35:32.254] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 2493 structureChanged: false Elapsed: 13.023000001907349ms
Info 20759[04:35:32.254] Different program with same set of files:: structureIsReused:: 2
Info 20760[04:35:32.254] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 20761[04:35:32.262] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 2494 structureChanged: false Elapsed: 7.538708925247192ms
Info 20762[04:35:32.262] Different program with same set of files:: structureIsReused:: 2
Info 20763[04:35:32.614] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 20764[04:35:32.624] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 2495 structureChanged: false Elapsed: 10.692999958992004ms
Info 20765[04:35:32.624] Different program with same set of files:: structureIsReused:: 2
